歌华有线,#genre#
CCTV5+,http://baidu.live.cqccn.com/__cl/cg:live/__c/cctv5SportHD/__op/default/__f//index.m3u8
CCTV6,http://baidu.live.cqccn.com/__cl/cg:live/__c/cctv6HD/__op/default/__f//index.m3u8
CCTV7,http://baidu.live.cqccn.com/__cl/cg:live/__c/cctv7HD/__op/default/__f//index.m3u8
CCTV8,http://baidu.live.cqccn.com/__cl/cg:live/__c/cctv8HD/__op/default/__f//index.m3u8
CCTV9,http://baidu.live.cqccn.com/__cl/cg:live/__c/cctv9HD/__op/default/__f//index.m3u8
CCTV10,http://baidu.live.cqccn.com/__cl/cg:live/__c/cctv10HD/__op/default/__f//index.m3u8
CCTV11,http://baidu.live.cqccn.com/__cl/cg:live/__c/cctv11HD/__op/default/__f//index.m3u8
CCTV12,http://baidu.live.cqccn.com/__cl/cg:live/__c/cctv12HD/__op/default/__f//index.m3u8
CCTV13,http://baidu.live.cqccn.com/__cl/cg:live/__c/CCTVNewsHD/__op/default/__f//index.m3u8
CCTV14,http://baidu.live.cqccn.com/__cl/cg:live/__c/cctvseHD/__op/default/__f//index.m3u8
CCTV15,http://baidu.live.cqccn.com/__cl/cg:live/__c/cctv15HD/__op/default/__f//index.m3u8
CCTV16,http://baidu.live.cqccn.com/__cl/cg:live/__c/cctv16HD/__op/default/__f//index.m3u8
CCTV17,http://baidu.live.cqccn.com/__cl/cg:live/__c/cctv17HD/__op/default/__f//index.m3u8
东南卫视,http://baidu.live.cqccn.com/__cl/cg:live/__c/dongnanHD/__op/default/__f//index.m3u8
东方卫视,http://baidu.live.cqccn.com/__cl/cg:live/__c/shanghaiHD/__op/default/__f//index.m3u8
云南卫视,http://baidu.live.cqccn.com/__cl/cg:live/__c/yunnanSD/__op/default/__f//index.m3u8
北京卫视,http://baidu.live.cqccn.com/__cl/cg:live/__c/beijingHD/__op/default/__f//index.m3u8
吉林卫视,http://baidu.live.cqccn.com/__cl/cg:live/__c/jilinHD/__op/default/__f//index.m3u8
四川卫视,http://baidu.live.cqccn.com/__cl/cg:live/__c/sichuanHD/__op/default/__f//index.m3u8
天津卫视,http://baidu.live.cqccn.com/__cl/cg:live/__c/tianjinHD/__op/default/__f//index.m3u8
宁夏卫视,http://baidu.live.cqccn.com/__cl/cg:live/__c/ningxia/__op/default/__f//index.m3u8
安徽卫视,http://baidu.live.cqccn.com/__cl/cg:live/__c/anhuiSD/__op/default/__f//index.m3u8
山西卫视,http://baidu.live.cqccn.com/__cl/cg:live/__c/shanxiSD/__op/default/__f//index.m3u8
广东卫视,http://baidu.live.cqccn.com/__cl/cg:live/__c/guangdongHD/__op/default/__f//index.m3u8
广西卫视,http://baidu.live.cqccn.com/__cl/cg:live/__c/guangxiHD/__op/default/__f//index.m3u8
新疆卫视,http://baidu.live.cqccn.com/__cl/cg:live/__c/xinjiangSD/__op/default/__f//index.m3u8
江苏卫视,http://baidu.live.cqccn.com/__cl/cg:live/__c/jiangsuHD/__op/default/__f//index.m3u8
江西卫视,http://baidu.live.cqccn.com/__cl/cg:live/__c/jiangxiHD/__op/default/__f//index.m3u8
河北卫视,http://baidu.live.cqccn.com/__cl/cg:live/__c/hebeiSD/__op/default/__f//index.m3u8
河南卫视,http://baidu.live.cqccn.com/__cl/cg:live/__c/henanHD/__op/default/__f//index.m3u8
浙江卫视,http://baidu.live.cqccn.com/__cl/cg:live/__c/zhejiangHD/__op/default/__f//index.m3u8
海南卫视,http://baidu.live.cqccn.com/__cl/cg:live/__c/hainanSD/__op/default/__f//index.m3u8
深圳卫视,http://baidu.live.cqccn.com/__cl/cg:live/__c/shenzhenHD/__op/default/__f//index.m3u8
湖北卫视,http://baidu.live.cqccn.com/__cl/cg:live/__c/hubeiSD/__op/default/__f//index.m3u8
湖南卫视,http://baidu.live.cqccn.com/__cl/cg:live/__c/hunanHD/__op/default/__f//index.m3u8
西藏卫视,http://baidu.live.cqccn.com/__cl/cg:live/__c/xizangSD/__op/default/__f//index.m3u8
贵州卫视,http://baidu.live.cqccn.com/__cl/cg:live/__c/guizhouHD/__op/default/__f//index.m3u8
辽宁卫视,http://baidu.live.cqccn.com/__cl/cg:live/__c/liaoningHD/__op/default/__f//index.m3u8
重庆卫视,http://baidu.live.cqccn.com/__cl/cg:live/__c/chongqingHD/__op/default/__f//index.m3u8
青海卫视,http://baidu.live.cqccn.com/__cl/cg:live/__c/qinghaiSD/__op/default/__f//index.m3u8
黑龙江卫视,http://baidu.live.cqccn.com/__cl/cg:live/__c/heilongjiangHD/__op/default/__f//index.m3u8
三沙卫视,http://baidu.live.cqccn.com/__cl/cg:live/__c/sanshaSD/__op/default/__f//index.m3u8
教育卫视,http://baidu.live.cqccn.com/__cl/cg:live/__c/sdjiaoyuSD/__op/default/__f//index.m3u8
兵团卫视,http://baidu.live.cqccn.com/__cl/cg:live/__c/bingtuanSD/__op/default/__f//index.m3u8
重庆新闻,http://baidu.live.cqccn.com/__cl/cg:live/__c/CQTVNewsHD/__op/default/__f//index.m3u8
重庆科教,http://baidu.live.cqccn.com/__cl/cg:live/__c/CQTVkejiaoHD/__op/default/__f//index.m3u8
重庆影视,http://baidu.live.cqccn.com/__cl/cg:live/__c/cqyingshiHD/__op/default/__f//index.m3u8
重庆文体娱乐,http://baidu.live.cqccn.com/__cl/cg:live/__c/cqwtylHD/__op/default/__f//index.m3u8
重庆少儿,http://baidu.live.cqccn.com/__cl/cg:live/__c/cqseHD/__op/default/__f//index.m3u8
重庆时尚生活,http://baidu.live.cqccn.com/__cl/cg:live/__c/cqssgwHD/__op/default/__f//index.m3u8
重庆新农村,http://baidu.live.cqccn.com/__cl/cg:live/__c/cqggncHD/__op/default/__f//index.m3u8
家有购物,http://baidu.live.cqccn.com/__cl/cg:live/__c/jygw/__op/default/__f//index.m3u8
CCTV风云剧场,http://baidu.live.cqccn.com/__cl/cg:live/__c/shandongHD/__op/default/__f//index.m3u8
书画,http://baidu.live.cqccn.com/__cl/cg:live/__c/shuhua/__op/default/__f//index.m3u8
摄影,http://baidu.live.cqccn.com/__cl/cg:live/__c/sheying/__op/default/__f//index.m3u8
车迷频道,http://baidu.live.cqccn.com/__cl/cg:live/__c/doxtv/__op/default/__f//index.m3u8
SiTV都市剧场,http://baidu.live.cqccn.com/__cl/cg:live/__c/dsjcHD/__op/default/__f//index.m3u8
SiTV魅力足球,http://baidu.live.cqccn.com/__cl/cg:live/__c/mlzqHD/__op/default/__f//index.m3u8
SiTV动漫秀场,http://baidu.live.cqccn.com/__cl/cg:live/__c/dmxcHD/__op/default/__f//index.m3u8
SiTV游戏风云,http://baidu.live.cqccn.com/__cl/cg:live/__c/yxfyHD/__op/default/__f//index.m3u8
求索纪录,http://baidu.live.cqccn.com/__cl/cg:live/__c/qsjlHD/__op/default/__f//index.m3u8
CHC电影,http://baidu.live.cqccn.com/__cl/cg:live/__c/chcgqdyHD/__op/default/__f//index.m3u8
CHC动作电影,http://baidu.live.cqccn.com/__cl/cg:live/__c/chcdzdyHD/__op/default/__f//index.m3u8
CHC家庭影院,http://baidu.live.cqccn.com/__cl/cg:live/__c/chcjtyyHD/__op/default/__f//index.m3u8
CCTV风云剧场,http://baidu.live.cqccn.com/__cl/cg:live/__c/fyjcHD/__op/default/__f//index.m3u8
CCTV风云音乐,http://baidu.live.cqccn.com/__cl/cg:live/__c/fyyyHD/__op/default/__f//index.m3u8
CCTV风云足球,http://baidu.live.cqccn.com/__cl/cg:live/__c/fyzqHD/__op/default/__f//index.m3u8
CCTV怀旧剧场,http://baidu.live.cqccn.com/__cl/cg:live/__c/hjjcHD/__op/default/__f//index.m3u8
CCTV第一剧场,http://baidu.live.cqccn.com/__cl/cg:live/__c/diyijuchangHD/__op/default/__f//index.m3u8
CCTV兵器科技,http://baidu.live.cqccn.com/__cl/cg:live/__c/bqkjHD/__op/default/__f//index.m3u8

蜀小果,#genre#
CCTV1,http://tv.sillypig.fun:5678/sxg.php?id=CCTV1H265_4000
CCTV2,http://tv.sillypig.fun:5678/sxg.php?id=CCTV2H265_4000
CCTV3,http://tv.sillypig.fun:5678/sxg.php?id=CCTV3H265_4000
CCTV4,http://tv.sillypig.fun:5678/sxg.php?id=CCTV4H265_4000
CCTV5,http://tv.sillypig.fun:5678/sxg.php?id=CCTV5H265_4000
CCTV5+,http://tv.sillypig.fun:5678/sxg.php?id=CCTV5plusH265_4000
CCTV6,http://tv.sillypig.fun:5678/sxg.php?id=CCTV6H265_4000
CCTV7,http://tv.sillypig.fun:5678/sxg.php?id=CCTV7H265_4000
CCTV8,http://tv.sillypig.fun:5678/sxg.php?id=CCTV8H265_4000
CCTV9,http://tv.sillypig.fun:5678/sxg.php?id=CCTV9H265_4000
CCTV10,http://tv.sillypig.fun:5678/sxg.php?id=CCTV10H265_4000
CCTV11,http://tv.sillypig.fun:5678/sxg.php?id=CCTV11H265_4000
CCTV12,http://tv.sillypig.fun:5678/sxg.php?id=CCTV12H265_4000
CCTV13,http://tv.sillypig.fun:5678/sxg.php?id=CCTVxw_4000
CCTV14,http://tv.sillypig.fun:5678/sxg.php?id=CCTV14H265_4000
CCTV15,http://tv.sillypig.fun:5678/sxg.php?id=CCTV15yyH265_4000
CCTV16,http://tv.sillypig.fun:5678/sxg.php?id=CCTV16_4000
CCTV16-4K,http://tv.sillypig.fun:5678/sxg.php?id=CCTV164K_8000
CCTV17,http://tv.sillypig.fun:5678/sxg.php?id=CCTV17_4000
CCTV4K,http://tv.sillypig.fun:5678/sxg.php?id=ys4Kcq_2000
4K超高清电影 4K,http://tv.sillypig.fun:5678/sxg.php?id=emdy4k_8000
欢笑剧场4K,http://tv.sillypig.fun:5678/sxg.php?id=hxjc-4k_8000
凤凰中文,http://tv.sillypig.fun:5678/sxg.php?id=test1_4000
凤凰资讯,http://tv.sillypig.fun:5678/sxg.php?id=test2_4000
安徽卫视,http://tv.sillypig.fun:5678/sxg.php?id=ahwsH265_4000
北京卫视,http://tv.sillypig.fun:5678/sxg.php?id=bjwsH265_4000
兵团卫视,http://tv.sillypig.fun:5678/sxg.php?id=btws_4000
重庆卫视,http://tv.sillypig.fun:5678/sxg.php?id=cqwsH265_4000
东方卫视,http://tv.sillypig.fun:5678/sxg.php?id=dfwsH265_4000
东南卫视,http://tv.sillypig.fun:5678/sxg.php?id=dnwsfjwsH265_4000
甘肃卫视,http://tv.sillypig.fun:5678/sxg.php?id=gsws_4000
广东卫视,http://tv.sillypig.fun:5678/sxg.php?id=gdwsH265_4000
广西卫视,http://tv.sillypig.fun:5678/sxg.php?id=gxws_4000
贵州卫视,http://tv.sillypig.fun:5678/sxg.php?id=gzwsH265_4000
海南卫视,http://tv.sillypig.fun:5678/sxg.php?id=hnws_4000
河南卫视,http://tv.sillypig.fun:5678/sxg.php?id=hnws35_4000
黑龙江卫视,http://tv.sillypig.fun:5678/sxg.php?id=hljwsH265_4000
湖北卫视,http://tv.sillypig.fun:5678/sxg.php?id=hbwsH265_4000
湖南卫视,http://tv.sillypig.fun:5678/sxg.php?id=hnwsH265_4000
吉林卫视,http://tv.sillypig.fun:5678/sxg.php?id=jlwsH265_4000
江苏卫视,http://tv.sillypig.fun:5678/sxg.php?id=jswsH265_4000
江西卫视,http://tv.sillypig.fun:5678/sxg.php?id=jxwsH265_4000
康巴卫视,http://tv.sillypig.fun:5678/sxg.php?id=kbwsH264_2000
辽宁卫视,http://tv.sillypig.fun:5678/sxg.php?id=lnwsHDH264_4000
内蒙古卫视,http://tv.sillypig.fun:5678/sxg.php?id=nmgws_4000
山东教育卫视,http://tv.sillypig.fun:5678/sxg.php?id=sdjy_4000
山东卫视,http://tv.sillypig.fun:5678/sxg.php?id=sdwsH265_4000
山西卫视,http://tv.sillypig.fun:5678/sxg.php?id=sxws42_4000
陕西卫视,http://tv.sillypig.fun:5678/sxg.php?id=sxws_4000
深圳卫视,http://tv.sillypig.fun:5678/sxg.php?id=szwsH265_4000
四川卫视,http://tv.sillypig.fun:5678/sxg.php?id=scwsH265_4000
天津卫视,http://tv.sillypig.fun:5678/sxg.php?id=tjwsH265_4000
西藏卫视,http://tv.sillypig.fun:5678/sxg.php?id=xzwsH264_2000
云南卫视,http://tv.sillypig.fun:5678/sxg.php?id=ynws_4000
浙江卫视,http://tv.sillypig.fun:5678/sxg.php?id=zjwsH265_4000
CETV1,http://tv.sillypig.fun:5678/sxg.php?id=CETV-1H264_4000
CETV4,http://tv.sillypig.fun:5678/sxg.php?id=CETV-4H264_2000
CBN风尚生活,http://tv.sillypig.fun:5678/sxg.php?id=fssh_4000
CBN每日影院,http://tv.sillypig.fun:5678/sxg.php?id=mryy_4000
CBN幸福剧场,http://tv.sillypig.fun:5678/sxg.php?id=xfjc_4000
CBN幸福娱乐,http://tv.sillypig.fun:5678/sxg.php?id=xfyl_4000
CHC动作电影,http://tv.sillypig.fun:5678/sxg.php?id=wqCHCdzdyH265_4000
CHC高清电影,http://tv.sillypig.fun:5678/sxg.php?id=lnwsCHC-HDH265_4000
CHC家庭影院,http://tv.sillypig.fun:5678/sxg.php?id=jbtygqCHCjtyyH265_4000
动漫秀场,http://tv.sillypig.fun:5678/sxg.php?id=yybb-dmxc-H265_4000
都市剧场,http://tv.sillypig.fun:5678/sxg.php?id=yxfydsjcHDH265_4000
法治天地,http://tv.sillypig.fun:5678/sxg.php?id=fztx_4000
极速汽车,http://tv.sillypig.fun:5678/sxg.php?id=jsqcH265_4000
纪实科教,http://tv.sillypig.fun:5678/sxg.php?id=bjjs_2000
嘉佳卡通,http://tv.sillypig.fun:5678/sxg.php?id=jjkt_2000
家庭理财,http://tv.sillypig.fun:5678/sxg.php?id=jtlc_4000
江苏财富天下,http://tv.sillypig.fun:5678/sxg.php?id=cftx_4000
金鹰纪实,http://tv.sillypig.fun:5678/sxg.php?id=jyjsHDH265_4000
金鹰卡通,http://tv.sillypig.fun:5678/sxg.php?id=jykt_2000
劲爆体育,http://tv.sillypig.fun:5678/sxg.php?id=lqhxjcHDH265_4000
聚鲨环球精选,http://tv.sillypig.fun:5678/sxg.php?id=jshqjxHD_4000
卡酷少儿,http://tv.sillypig.fun:5678/sxg.php?id=kkkt_4000
快乐垂钓,http://tv.sillypig.fun:5678/sxg.php?id=fyzqklcdHDH265_4000
乐游,http://tv.sillypig.fun:5678/sxg.php?id=qjs-HDH265_4000
梨园频道,http://tv.sillypig.fun:5678/sxg.php?id=ly_4000
魅力足球,http://tv.sillypig.fun:5678/sxg.php?id=mlyy_4000
七彩戏剧,http://tv.sillypig.fun:5678/sxg.php?id=qcxj_2000
摄影频道,http://tv.sillypig.fun:5678/sxg.php?id=sy_4000
生活时尚,http://tv.sillypig.fun:5678/sxg.php?id=shssH265_4000
四海钓鱼,http://tv.sillypig.fun:5678/sxg.php?id=shdy_4000
天元围棋,http://tv.sillypig.fun:5678/sxg.php?id=tywq_2000
武术世界,http://tv.sillypig.fun:5678/sxg.php?id=wssj_4000
先锋乒羽,http://tv.sillypig.fun:5678/sxg.php?id=xfpy_4000
新视觉,http://tv.sillypig.fun:5678/sxg.php?id=ycxsjH265_4000
证劵服务,http://tv.sillypig.fun:5678/sxg.php?id=jz_2000
中国天气,http://tv.sillypig.fun:5678/sxg.php?id=zgqx_4000
中央新影-发现之旅,http://tv.sillypig.fun:5678/sxg.php?id=fxzl_2000
中央新影-老故事,http://tv.sillypig.fun:5678/sxg.php?id=lgs_2000
中央新影-中学生,http://tv.sillypig.fun:5678/sxg.php?id=zxs_4000
川广融媒,http://tv.sillypig.fun:5678/sxg.php?id=cgrh_2000
川网导视,http://tv.sillypig.fun:5678/sxg.php?id=cwdsHDH264_4000
精品导视,http://tv.sillypig.fun:5678/sxg.php?id=jpdsH265_4000
沙湾融媒,http://tv.sillypig.fun:5678/sxg.php?id=swxwzh_2000
四川文化旅游,http://tv.sillypig.fun:5678/sxg.php?id=SCTV-2-H265_4000
四川经济,http://tv.sillypig.fun:5678/sxg.php?id=SCTV-3-H265_4000
四川新闻,http://tv.sillypig.fun:5678/sxg.php?id=SCTV-4H265_4000
四川影视文艺,http://tv.sillypig.fun:5678/sxg.php?id=SCTV-5-scysH265_4000
四川妇女儿童,http://tv.sillypig.fun:5678/sxg.php?id=SCTV-7-_4000
四川科教,http://tv.sillypig.fun:5678/sxg.php?id=SCTV-ggSCTV-8_4000
四川乡村,http://tv.sillypig.fun:5678/sxg.php?id=SCTV-kjSCTV-9-_4000
四川峨嵋电影,http://tv.sillypig.fun:5678/sxg.php?id=emdygqH265_4000
成都新闻综合,http://tv.sillypig.fun:5678/sxg.php?id=CDTV-1_4000
成都经济资讯,http://tv.sillypig.fun:5678/sxg.php?id=CDTV-2_4000
成都都市生活,http://tv.sillypig.fun:5678/sxg.php?id=CDTV-3_4000
成都影视文艺,http://tv.sillypig.fun:5678/sxg.php?id=CDTV-4_4000
成都公共频道,http://tv.sillypig.fun:5678/sxg.php?id=CDTV-5_4000
成都高新区,http://tv.sillypig.fun:5678/sxg.php?id=cdgxdstgq_2000
成都每日购物,http://tv.sillypig.fun:5678/sxg.php?id=mrgw_4000
阿坝州TV,http://tv.sillypig.fun:5678/sxg.php?id=abxwzhpdgq_2000
阿坝州藏语,http://tv.sillypig.fun:5678/sxg.php?id=wypdgqH265_4000
安居综合,http://tv.sillypig.fun:5678/sxg.php?id=ajxw_2000
安岳综合频道,http://tv.sillypig.fun:5678/sxg.php?id=ayxwzh_4000
安州综合频道,http://tv.sillypig.fun:5678/sxg.php?id=azgq_2000
巴中文旅生活,http://tv.sillypig.fun:5678/sxg.php?id=bzetH264_2000
巴中综合,http://tv.sillypig.fun:5678/sxg.php?id=bzytH265_4000
巴州电视,http://tv.sillypig.fun:5678/sxg.php?id=bzxw_4000
宝兴综合,http://tv.sillypig.fun:5678/sxg.php?id=bxdst_2000
北川综合,http://tv.sillypig.fun:5678/sxg.php?id=bcxwHD_2000
苍溪综合,http://tv.sillypig.fun:5678/sxg.php?id=cxxwgqH265_4000
长宁综合,http://tv.sillypig.fun:5678/sxg.php?id=znzh_2000
朝天综合,http://tv.sillypig.fun:5678/sxg.php?id=ctxwzh_2000
崇州,http://tv.sillypig.fun:5678/sxg.php?id=czyt_4000
船山综合,http://tv.sillypig.fun:5678/sxg.php?id=csxw_2000
达川新闻综合,http://tv.sillypig.fun:5678/sxg.php?id=dcxwzh_2000
达州导视,http://tv.sillypig.fun:5678/sxg.php?id=dzds_2000
达州公共,http://tv.sillypig.fun:5678/sxg.php?id=dzgg_2000
达州通川,http://tv.sillypig.fun:5678/sxg.php?id=tcq_2000
达州新闻综合,http://tv.sillypig.fun:5678/sxg.php?id=dzxwzh_2000
大邑电视台,http://tv.sillypig.fun:5678/sxg.php?id=dyytH265_4000
大英新闻综合,http://tv.sillypig.fun:5678/sxg.php?id=dyxwzhH265_4000
丹棱综合,http://tv.sillypig.fun:5678/sxg.php?id=dlxwzhH265_4000
德昌电视台,http://tv.sillypig.fun:5678/sxg.php?id=dcxw_4000
东兴综合,http://tv.sillypig.fun:5678/sxg.php?id=dxxwzh_4000
都江堰,http://tv.sillypig.fun:5678/sxg.php?id=djyzh_4000
峨边电视台,http://tv.sillypig.fun:5678/sxg.php?id=ebdst_2000
峨眉综合,http://tv.sillypig.fun:5678/sxg.php?id=emsxw_2000
恩阳新闻,http://tv.sillypig.fun:5678/sxg.php?id=eyxw_2000
涪城综合,http://tv.sillypig.fun:5678/sxg.php?id=fcgq_2000
富顺综合,http://tv.sillypig.fun:5678/sxg.php?id=fszh_2000
甘洛,http://tv.sillypig.fun:5678/sxg.php?id=glt_2000
甘孜综合,http://tv.sillypig.fun:5678/sxg.php?id=gzxwzh_2000
高县-1,http://tv.sillypig.fun:5678/sxg.php?id=gxt_2000
古蔺新闻综合,http://tv.sillypig.fun:5678/sxg.php?id=glxwzhgq_2000
广安公共,http://tv.sillypig.fun:5678/sxg.php?id=gagg_2000
广安区电视台,http://tv.sillypig.fun:5678/sxg.php?id=gaqxw_2000
广安新闻综合,http://tv.sillypig.fun:5678/sxg.php?id=gaxwzh_2000
广汉综合,http://tv.sillypig.fun:5678/sxg.php?id=ghxwzh_2000
广元文化生活,http://tv.sillypig.fun:5678/sxg.php?id=gyggH265_4000
广元综合,http://tv.sillypig.fun:5678/sxg.php?id=gyzhH265_4000
汉源综合,http://tv.sillypig.fun:5678/sxg.php?id=hyxwzh_2000
合江新闻综合,http://tv.sillypig.fun:5678/sxg.php?id=hjxw_2000
黑水,http://tv.sillypig.fun:5678/sxg.php?id=hsxwzhpdH264_2000
洪雅新闻综合,http://tv.sillypig.fun:5678/sxg.php?id=hyzh_2000
华蓥综合,http://tv.sillypig.fun:5678/sxg.php?id=hyxw_2000
会理新闻,http://tv.sillypig.fun:5678/sxg.php?id=hlyt_4000
夹江新闻综合,http://tv.sillypig.fun:5678/sxg.php?id=jjxw_2000
简阳新闻综合,http://tv.sillypig.fun:5678/sxg.php?id=jyxwzh_2000
剑阁综合,http://tv.sillypig.fun:5678/sxg.php?id=jgxwzhH265_4000
江安电视台,http://tv.sillypig.fun:5678/sxg.php?id=jat_2000
江油综合,http://tv.sillypig.fun:5678/sxg.php?id=jyxwHD_2000
金口河综合,http://tv.sillypig.fun:5678/sxg.php?id=jkhdst_2000
金牛,http://tv.sillypig.fun:5678/sxg.php?id=jnyx_2000
金堂电视台,http://tv.sillypig.fun:5678/sxg.php?id=jtzhpd_2000
开江新闻综合,http://tv.sillypig.fun:5678/sxg.php?id=kjxwzh_2000
乐山公共,http://tv.sillypig.fun:5678/sxg.php?id=lsggpd_4000
乐山新闻综合,http://tv.sillypig.fun:5678/sxg.php?id=lsxwzh_4000
利州综合,http://tv.sillypig.fun:5678/sxg.php?id=lzxwzh_2000
凉山新闻综合,http://tv.sillypig.fun:5678/sxg.php?id=lsxwHDH265_4000
凉山彝语综合,http://tv.sillypig.fun:5678/sxg.php?id=yyzh_2000
邻水,http://tv.sillypig.fun:5678/sxg.php?id=lsxw_2000
龙泉综合,http://tv.sillypig.fun:5678/sxg.php?id=lqxw_2000
隆昌综合,http://tv.sillypig.fun:5678/sxg.php?id=lcxw_2000
芦山综合频道,http://tv.sillypig.fun:5678/sxg.php?id=lszh_2000
罗江,http://tv.sillypig.fun:5678/sxg.php?id=ljxwzh_2000
马边综合,http://tv.sillypig.fun:5678/sxg.php?id=mbxwzh_2000
马尔康,http://tv.sillypig.fun:5678/sxg.php?id=mekxwzhpd_2000
眉山综合,http://tv.sillypig.fun:5678/sxg.php?id=msxwzhgq_2000
米易综合,http://tv.sillypig.fun:5678/sxg.php?id=myxwzh_2000
绵阳科技,http://tv.sillypig.fun:5678/sxg.php?id=myetH265_4000
绵阳新闻综合,http://tv.sillypig.fun:5678/sxg.php?id=myytH265_4000
绵竹,http://tv.sillypig.fun:5678/sxg.php?id=mzxwzh_2000
冕宁综合,http://tv.sillypig.fun:5678/sxg.php?id=mnxw_2000
名山电视台,http://tv.sillypig.fun:5678/sxg.php?id=msdstH265_2000
木里,http://tv.sillypig.fun:5678/sxg.php?id=mltHD_4000
纳溪-1,http://tv.sillypig.fun:5678/sxg.php?id=nxxw_2000
南部综合,http://tv.sillypig.fun:5678/sxg.php?id=nbxw_2000
南充综合,http://tv.sillypig.fun:5678/sxg.php?id=ncxwzh_2000
南江电视台,http://tv.sillypig.fun:5678/sxg.php?id=njxw_2000
南溪综合,http://tv.sillypig.fun:5678/sxg.php?id=nxt_2000
内江公共,http://tv.sillypig.fun:5678/sxg.php?id=njgg_4000
内江综合,http://tv.sillypig.fun:5678/sxg.php?id=njzh_4000
宁南综合,http://tv.sillypig.fun:5678/sxg.php?id=nnt_4000
攀钢新闻综合,http://tv.sillypig.fun:5678/sxg.php?id=pgxwzh_2000
攀枝花新闻综合,http://tv.sillypig.fun:5678/sxg.php?id=pzhytH265_4000
彭山综合,http://tv.sillypig.fun:5678/sxg.php?id=pszh_2000
彭州综合,http://tv.sillypig.fun:5678/sxg.php?id=pzxwzh_2000
蓬安综合,http://tv.sillypig.fun:5678/sxg.php?id=pazh_2000
蓬溪新闻综合,http://tv.sillypig.fun:5678/sxg.php?id=pxxw_2000
平昌综合,http://tv.sillypig.fun:5678/sxg.php?id=pcxw_2000
平武综合,http://tv.sillypig.fun:5678/sxg.php?id=pwgq_4000
屏山综合,http://tv.sillypig.fun:5678/sxg.php?id=psxwzh_2000
蒲江综合,http://tv.sillypig.fun:5678/sxg.php?id=pjxw_4000
普格综合,http://tv.sillypig.fun:5678/sxg.php?id=pgt_4000
前锋,http://tv.sillypig.fun:5678/sxg.php?id=qfxw_2000
青白江综合,http://tv.sillypig.fun:5678/sxg.php?id=qbjxwzh_2000
青川综合,http://tv.sillypig.fun:5678/sxg.php?id=qcxwzhH265_4000
青神综合,http://tv.sillypig.fun:5678/sxg.php?id=qszh_2000
渠县新闻综合,http://tv.sillypig.fun:5678/sxg.php?id=qxxwzh_2000
仁和新闻,http://tv.sillypig.fun:5678/sxg.php?id=rhxwH264_2000
荣县综合,http://tv.sillypig.fun:5678/sxg.php?id=rxzh_2000
三台TV,http://tv.sillypig.fun:5678/sxg.php?id=stxwHD_2000
射洪综合,http://tv.sillypig.fun:5678/sxg.php?id=shzhH264_2000
石棉,http://tv.sillypig.fun:5678/sxg.php?id=smxwzh_2000
什邡新闻综合,http://tv.sillypig.fun:5678/sxg.php?id=sfx_2000
双流综合,http://tv.sillypig.fun:5678/sxg.php?id=slgq_2000
松潘,http://tv.sillypig.fun:5678/sxg.php?id=spxwzhpdH264_2000
遂宁综合,http://tv.sillypig.fun:5678/sxg.php?id=snxwzhHDH265_4000
天全新闻,http://tv.sillypig.fun:5678/sxg.php?id=tqzh_2000
通川区,http://tv.sillypig.fun:5678/sxg.php?id=xcxwzhH264_2000
通江综合,http://tv.sillypig.fun:5678/sxg.php?id=tjxwH265_4000
万源,http://tv.sillypig.fun:5678/sxg.php?id=wyxwzh_2000
旺苍新闻综合,http://tv.sillypig.fun:5678/sxg.php?id=wcxwzhH265_4000
温江综合频道,http://tv.sillypig.fun:5678/sxg.php?id=wjytH264_2000
武胜综合,http://tv.sillypig.fun:5678/sxg.php?id=wsxw_2000
五通桥,http://tv.sillypig.fun:5678/sxg.php?id=wtqxwzh_2000
西昌,http://tv.sillypig.fun:5678/sxg.php?id=xctHD_2000
西充综合,http://tv.sillypig.fun:5678/sxg.php?id=xczh_2000
喜德,http://tv.sillypig.fun:5678/sxg.php?id=xdxw_4000
新都综合,http://tv.sillypig.fun:5678/sxg.php?id=xdzhpd_2000
新津,http://tv.sillypig.fun:5678/sxg.php?id=xjzh_4000
兴文电视台,http://tv.sillypig.fun:5678/sxg.php?id=xwt_2000
叙永电视台,http://tv.sillypig.fun:5678/sxg.php?id=xyxw_2000
叙州新闻综合,http://tv.sillypig.fun:5678/sxg.php?id=ybx_2000
宣汉综合,http://tv.sillypig.fun:5678/sxg.php?id=xhxwzh_2000
雅安公共,http://tv.sillypig.fun:5678/sxg.php?id=yagg_2000
雅安新闻综合,http://tv.sillypig.fun:5678/sxg.php?id=yazh_2000
雅安雨城,http://tv.sillypig.fun:5678/sxg.php?id=ycpd_2000
盐边电视台,http://tv.sillypig.fun:5678/sxg.php?id=ybtgq_2000
盐亭1,http://tv.sillypig.fun:5678/sxg.php?id=ytzh_2000
雁江,http://tv.sillypig.fun:5678/sxg.php?id=yjxw_2000
仪陇新闻综合,http://tv.sillypig.fun:5678/sxg.php?id=ylxw_2000
宜宾公共,http://tv.sillypig.fun:5678/sxg.php?id=ybetH264_2000
宜宾新闻综合,http://tv.sillypig.fun:5678/sxg.php?id=ybytH264_2000
营山,http://tv.sillypig.fun:5678/sxg.php?id=ysxw_2000
越西综合,http://tv.sillypig.fun:5678/sxg.php?id=yxt_4000
